X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
6.977232,50.845623,0,0,1284,78.133073,2020/09/13 15:58:10.512+00,,,,,,,,,,,,,,,,,,,,,
6.977304,50.845709,0,0,1285,78.249496,2020/09/13 15:58:13.509+00,,,,,,,,,,,,,,,,,,,,,
6.977388,50.845807,0,0,1286,78.382861,2020/09/13 15:58:16.505+00,,,,,,,,,,,,,,,,,,,,,
6.977473,50.845911,0,0,1287,78.522928,2020/09/13 15:58:19.510+00,,,,,,,,,,,,,,,,,,,,,
6.977547,50.846003,0,0,1288,78.646423,2020/09/13 15:58:22.506+00,,,,,,,,,,,,,,,,,,,,,
6.977611,50.846095,0,0,1289,78.766684,2020/09/13 15:58:25.500+00,,,,,,,,,,,,,,,,,,,,,
6.977676,50.846189,0,0,1290,79.526949,2020/09/13 15:58:28.498+00,,,,,,,,,,,,,,,,,,,,,
6.977731,50.846284,0,0,1291,80.500613,2020/09/13 15:58:31.507+00,,,,,,,,,,,,,,,,,,,,,
6.977786,50.846385,0,0,1292,81.528715,2020/09/13 15:58:34.503+00,,,,,,,,,,,,,,,,,,,,,
6.977833,50.84648,0,0,1293,82.486774,2020/09/13 15:58:37.515+00,,,,,,,,,,,,,,,,,,,,,
6.977883,50.84658,0,0,1294,83.496215,2020/09/13 15:58:40.506+00,,,,,,,,,,,,,,,,,,,,,
6.977915,50.846679,0,0,1295,84.468844,2020/09/13 15:58:43.498+00,,,,,,,,,,,,,,,,,,,,,
6.977957,50.846778,0,0,1296,85.455426,2020/09/13 15:58:46.556+00,,,,,,,,,,,,,,,,,,,,,
6.977994,50.846872,0,0,1297,86.387806,2020/09/13 15:58:49.505+00,,,,,,,,,,,,,,,,,,,,,
6.978027,50.846968,0,0,1298,87.333428,2020/09/13 15:58:52.508+00,,,,,,,,,,,,,,,,,,,,,
6.978043,50.847067,0,0,1299,88.291361,2020/09/13 15:58:55.500+00,,,,,,,,,,,,,,,,,,,,,
6.978068,50.847176,0,0,1300,89.351552,2020/09/13 15:58:58.500+00,,,,,,,,,,,,,,,,,,,,,
6.978087,50.847282,0,0,1301,90.378433,2020/09/13 15:59:01.508+00,,,,,,,,,,,,,,,,,,,,,
6.978114,50.847401,0,0,1302,91.535635,2020/09/13 15:59:04.509+00,,,,,,,,,,,,,,,,,,,,,
6.978141,50.847518,0,0,1303,92.673781,2020/09/13 15:59:07.508+00,,,,,,,,,,,,,,,,,,,,,
6.978169,50.847635,0,0,1304,93.812821,2020/09/13 15:59:10.577+00,,,,,,,,,,,,,,,,,,,,,
6.978195,50.84775,0,0,1305,94.931045,2020/09/13 15:59:13.504+00,,,,,,,,,,,,,,,,,,,,,
6.978218,50.847863,0,0,1306,96.02774,2020/09/13 15:59:16.508+00,,,,,,,,,,,,,,,,,,,,,
6.978257,50.847975,0,0,1307,96.145404,2020/09/13 15:59:19.509+00,,,,,,,,,,,,,,,,,,,,,
6.978291,50.848086,0,0,1308,96.180172,2020/09/13 15:59:22.499+00,,,,,,,,,,,,,,,,,,,,,
6.978339,50.84819,0,0,1309,96.213484,2020/09/13 15:59:25.508+00,,,,,,,,,,,,,,,,,,,,,
6.978391,50.848289,0,0,1310,96.245559,2020/09/13 15:59:28.507+00,,,,,,,,,,,,,,,,,,,,,
6.978444,50.848389,0,0,1311,96.277988,2020/09/13 15:59:31.502+00,,,,,,,,,,,,,,,,,,,,,
6.978518,50.848496,0,0,1312,96.313893,2020/09/13 15:59:34.513+00,,,,,,,,,,,,,,,,,,,,,
6.978602,50.848605,0,0,1313,96.35117,2020/09/13 15:59:37.499+00,,,,,,,,,,,,,,,,,,,,,
6.978688,50.848721,0,0,1314,96.390557,2020/09/13 15:59:40.501+00,,,,,,,,,,,,,,,,,,,,,
6.978782,50.848828,0,0,1315,96.428184,2020/09/13 15:59:43.542+00,,,,,,,,,,,,,,,,,,,,,
6.978871,50.848921,0,0,1316,96.461599,2020/09/13 15:59:46.507+00,,,,,,,,,,,,,,,,,,,,,
6.978973,50.849024,0,0,1317,96.498955,2020/09/13 15:59:49.503+00,,,,,,,,,,,,,,,,,,,,,
6.97882,50.84916,0,0,1318,96.550255,2020/09/13 16:00:53.511+00,,,,,,,,,,,,,,,,,,,,,
6.978779,50.849256,0,0,1319,96.580831,2020/09/13 16:01:07.503+00,,,,,,,,,,,,,,,,,,,,,
6.978878,50.849335,0,0,1320,96.61181,2020/09/13 16:01:11.592+00,,,,,,,,,,,,,,,,,,,,,
6.978982,50.849403,0,0,1321,96.640879,2020/09/13 16:01:14.509+00,,,,,,,,,,,,,,,,,,,,,
6.979073,50.849481,0,0,1322,96.676528,2020/09/13 16:01:17.510+00,,,,,,,,,,,,,,,,,,,,,
6.979236,50.849513,0,0,1323,96.751063,2020/09/13 16:01:20.513+00,,,,,,,,,,,,,,,,,,,,,
6.979346,50.84957,0,0,1324,96.8132,2020/09/13 16:01:23.518+00,,,,,,,,,,,,,,,,,,,,,
6.979505,50.849685,0,0,1325,96.918773,2020/09/13 16:01:26.501+00,,,,,,,,,,,,,,,,,,,,,
6.979632,50.849775,0,0,1326,97.002136,2020/09/13 16:01:28.503+00,,,,,,,,,,,,,,,,,,,,,
6.979754,50.84986,0,0,1327,97.081467,2020/09/13 16:01:30.507+00,,,,,,,,,,,,,,,,,,,,,
6.979878,50.849944,0,0,1328,97.160881,2020/09/13 16:01:32.504+00,,,,,,,,,,,,,,,,,,,,,
6.979997,50.850027,0,0,1329,97.238308,2020/09/13 16:01:34.506+00,,,,,,,,,,,,,,,,,,,,,
6.980148,50.850128,0,0,1330,97.334361,2020/09/13 16:01:36.506+00,,,,,,,,,,,,,,,,,,,,,
6.980268,50.850218,0,0,1331,97.415723,2020/09/13 16:01:38.507+00,,,,,,,,,,,,,,,,,,,,,
6.980403,50.850307,0,0,1332,97.500948,2020/09/13 16:01:40.502+00,,,,,,,,,,,,,,,,,,,,,
6.980528,50.850411,0,0,1333,97.591238,2020/09/13 16:01:42.552+00,,,,,,,,,,,,,,,,,,,,,
6.980652,50.850509,0,0,1334,97.677986,2020/09/13 16:01:44.496+00,,,,,,,,,,,,,,,,,,,,,
6.980789,50.850601,0,0,1335,97.765317,2020/09/13 16:01:46.512+00,,,,,,,,,,,,,,,,,,,,,
6.980912,50.850697,0,0,1336,97.850712,2020/09/13 16:01:48.503+00,,,,,,,,,,,,,,,,,,,,,
6.981042,50.850792,0,0,1337,97.926373,2020/09/13 16:01:50.502+00,,,,,,,,,,,,,,,,,,,,,
6.981204,50.850916,0,0,1338,97.992605,2020/09/13 16:01:52.513+00,,,,,,,,,,,,,,,,,,,,,
6.981311,50.851036,0,0,1339,98.049348,2020/09/13 16:01:54.504+00,,,,,,,,,,,,,,,,,,,,,
6.981422,50.851163,0,0,1340,98.109117,2020/09/13 16:01:56.498+00,,,,,,,,,,,,,,,,,,,,,
6.981585,50.851264,0,0,1341,98.168531,2020/09/13 16:01:58.510+00,,,,,,,,,,,,,,,,,,,,,
6.98173,50.851367,0,0,1342,98.225313,2020/09/13 16:02:00.503+00,,,,,,,,,,,,,,,,,,,,,
6.98189,50.851457,0,0,1343,98.28106,2020/09/13 16:02:02.498+00,,,,,,,,,,,,,,,,,,,,,
6.982025,50.851541,0,0,1344,98.330369,2020/09/13 16:02:04.495+00,,,,,,,,,,,,,,,,,,,,,
6.982155,50.851614,0,0,1345,98.375629,2020/09/13 16:02:06.504+00,,,,,,,,,,,,,,,,,,,,,
6.982262,50.851684,0,0,1346,98.415713,2020/09/13 16:02:08.502+00,,,,,,,,,,,,,,,,,,,,,
6.982391,50.851778,0,0,1347,98.466962,2020/09/13 16:02:11.505+00,,,,,,,,,,,,,,,,,,,,,
6.982492,50.851842,0,0,1348,98.504188,2020/09/13 16:02:13.506+00,,,,,,,,,,,,,,,,,,,,,
6.982653,50.851933,0,0,1349,98.560403,2020/09/13 16:02:16.534+00,,,,,,,,,,,,,,,,,,,,,
6.982769,50.851991,0,0,1350,98.598897,2020/09/13 16:02:18.506+00,,,,,,,,,,,,,,,,,,,,,
6.982891,50.852046,0,0,1351,98.637895,2020/09/13 16:02:20.502+00,,,,,,,,,,,,,,,,,,,,,
6.983076,50.852112,0,0,1352,98.93763,2020/09/13 16:02:23.503+00,,,,,,,,,,,,,,,,,,,,,
6.983239,50.852162,0,0,1353,99.258372,2020/09/13 16:02:26.501+00,,,,,,,,,,,,,,,,,,,,,
6.983397,50.852208,0,0,1354,99.566316,2020/09/13 16:02:29.501+00,,,,,,,,,,,,,,,,,,,,,
6.983541,50.852238,0,0,1355,99.834697,2020/09/13 16:02:33.498+00,,,,,,,,,,,,,,,,,,,,,
6.983723,50.851964,0,0,1356,100.667649,2020/09/13 16:03:24.525+00,,,,,,,,,,,,,,,,,,,,,
6.983686,50.851869,0,0,1357,100.941909,2020/09/13 16:03:26.510+00,,,,,,,,,,,,,,,,,,,,,
6.983578,50.851806,0,0,1358,101.202162,2020/09/13 16:03:28.508+00,,,,,,,,,,,,,,,,,,,,,
6.983446,50.851754,0,0,1359,101.47754,2020/09/13 16:03:30.509+00,,,,,,,,,,,,,,,,,,,,,
6.983317,50.851698,0,0,1360,101.754624,2020/09/13 16:03:32.522+00,,,,,,,,,,,,,,,,,,,,,
6.983184,50.85164,0,0,1361,102.040719,2020/09/13 16:03:34.508+00,,,,,,,,,,,,,,,,,,,,,
6.983048,50.851585,0,0,1362,102.326576,2020/09/13 16:03:36.512+00,,,,,,,,,,,,,,,,,,,,,
6.98293,50.85153,0,0,1363,102.586177,2020/09/13 16:03:38.509+00,,,,,,,,,,,,,,,,,,,,,
6.982812,50.851475,0,0,1364,102.845777,2020/09/13 16:03:40.519+00,,,,,,,,,,,,,,,,,,,,,
6.98266,50.851395,0,0,1365,103.196027,2020/09/13 16:03:43.523+00,,,,,,,,,,,,,,,,,,,,,
6.982509,50.851323,0,0,1366,103.530944,2020/09/13 16:03:46.521+00,,,,,,,,,,,,,,,,,,,,,
6.982366,50.851244,0,0,1367,103.556106,2020/09/13 16:03:49.517+00,,,,,,,,,,,,,,,,,,,,,
6.982217,50.851159,0,0,1368,103.275224,2020/09/13 16:03:52.518+00,,,,,,,,,,,,,,,,,,,,,
6.982053,50.851079,0,0,1369,102.985343,2020/09/13 16:03:55.508+00,,,,,,,,,,,,,,,,,,,,,
6.981934,50.851014,0,0,1370,102.765248,2020/09/13 16:03:57.517+00,,,,,,,,,,,,,,,,,,,,,
6.981801,50.850947,0,0,1371,102.527258,2020/09/13 16:03:59.512+00,,,,,,,,,,,,,,,,,,,,,
6.981674,50.850864,0,0,1372,102.271588,2020/09/13 16:04:01.498+00,,,,,,,,,,,,,,,,,,,,,
6.981553,50.850775,0,0,1373,102.011739,2020/09/13 16:04:03.549+00,,,,,,,,,,,,,,,,,,,,,
6.981479,50.850672,0,0,1374,101.76117,2020/09/13 16:04:05.507+00,,,,,,,,,,,,,,,,,,,,,
6.981494,50.850567,0,0,1375,101.527603,2020/09/13 16:04:07.509+00,,,,,,,,,,,,,,,,,,,,,
6.98157,50.850472,0,0,1376,101.291813,2020/09/13 16:04:09.519+00,,,,,,,,,,,,,,,,,,,,,
6.981679,50.850401,0,0,1377,101.072754,2020/09/13 16:04:11.499+00,,,,,,,,,,,,,,,,,,,,,
6.981868,50.850349,0,0,1378,100.784384,2020/09/13 16:04:14.573+00,,,,,,,,,,,,,,,,,,,,,
6.982002,50.8504,0,0,1379,100.565533,2020/09/13 16:04:16.510+00,,,,,,,,,,,,,,,,,,,,,
6.982114,50.850505,0,0,1380,100.285078,2020/09/13 16:04:18.508+00,,,,,,,,,,,,,,,,,,,,,
6.982247,50.850635,0,0,1381,99.942214,2020/09/13 16:04:20.534+00,,,,,,,,,,,,,,,,,,,,,
6.982414,50.850759,0,0,1382,99.563836,2020/09/13 16:04:22.520+00,,,,,,,,,,,,,,,,,,,,,
6.982599,50.850879,0,0,1383,99.140918,2020/09/13 16:04:24.521+00,,,,,,,,,,,,,,,,,,,,,
6.98281,50.85098,0,0,1384,98.718718,2020/09/13 16:04:26.505+00,,,,,,,,,,,,,,,,,,,,,
6.983025,50.851072,0,0,1385,98.304585,2020/09/13 16:04:28.508+00,,,,,,,,,,,,,,,,,,,,,
6.98324,50.851152,0,0,1386,97.906666,2020/09/13 16:04:30.504+00,,,,,,,,,,,,,,,,,,,,,
6.983417,50.851255,0,0,1387,97.522848,2020/09/13 16:04:32.514+00,,,,,,,,,,,,,,,,,,,,,
6.983588,50.851346,0,0,1388,97.166255,2020/09/13 16:04:34.515+00,,,,,,,,,,,,,,,,,,,,,
6.98375,50.851422,0,0,1389,96.844446,2020/09/13 16:04:36.506+00,,,,,,,,,,,,,,,,,,,,,
6.983907,50.851499,0,0,1390,96.527457,2020/09/13 16:04:38.571+00,,,,,,,,,,,,,,,,,,,,,
6.984095,50.85155,0,0,1391,96.201199,2020/09/13 16:04:40.508+00,,,,,,,,,,,,,,,,,,,,,
6.984265,50.851594,0,0,1392,95.908249,2020/09/13 16:04:42.511+00,,,,,,,,,,,,,,,,,,,,,
6.984437,50.851633,0,0,1393,95.616852,2020/09/13 16:04:44.512+00,,,,,,,,,,,,,,,,,,,,,
6.98459,50.851689,0,0,1394,95.33487,2020/09/13 16:04:46.518+00,,,,,,,,,,,,,,,,,,,,,
6.984737,50.851736,0,0,1395,95.195055,2020/09/13 16:04:48.511+00,,,,,,,,,,,,,,,,,,,,,
6.984883,50.851723,0,0,1396,95.267485,2020/09/13 16:04:50.502+00,,,,,,,,,,,,,,,,,,,,,
6.984969,50.851605,0,0,1397,95.368554,2020/09/13 16:04:53.507+00,,,,,,,,,,,,,,,,,,,,,
6.985036,50.851518,0,0,1398,95.443825,2020/09/13 16:04:55.507+00,,,,,,,,,,,,,,,,,,,,,
6.985096,50.851424,0,0,1399,95.522681,2020/09/13 16:04:57.526+00,,,,,,,,,,,,,,,,,,,,,
6.985151,50.851334,0,0,1400,95.597741,2020/09/13 16:04:59.514+00,,,,,,,,,,,,,,,,,,,,,
6.98521,50.851243,0,0,1401,95.67425,2020/09/13 16:05:01.504+00,,,,,,,,,,,,,,,,,,,,,
6.985276,50.851148,0,0,1402,95.754967,2020/09/13 16:05:03.512+00,,,,,,,,,,,,,,,,,,,,,
6.985337,50.851053,0,0,1403,95.834729,2020/09/13 16:05:05.511+00,,,,,,,,,,,,,,,,,,,,,
6.985394,50.850965,0,0,1404,95.908706,2020/09/13 16:05:07.492+00,,,,,,,,,,,,,,,,,,,,,
6.985453,50.850875,0,0,1405,95.984495,2020/09/13 16:05:09.510+00,,,,,,,,,,,,,,,,,,,,,
6.985507,50.850785,0,0,1406,96.05938,2020/09/13 16:05:11.511+00,,,,,,,,,,,,,,,,,,,,,
6.985568,50.850696,0,0,1407,96.134836,2020/09/13 16:05:13.503+00,,,,,,,,,,,,,,,,,,,,,
6.985623,50.850611,0,0,1408,96.20628,2020/09/13 16:05:15.511+00,,,,,,,,,,,,,,,,,,,,,
6.985706,50.850487,0,0,1409,96.311025,2020/09/13 16:05:18.513+00,,,,,,,,,,,,,,,,,,,,,
6.985791,50.850367,0,0,1410,96.413308,2020/09/13 16:05:21.505+00,,,,,,,,,,,,,,,,,,,,,
6.985864,50.850283,0,0,1411,96.48786,2020/09/13 16:05:23.509+00,,,,,,,,,,,,,,,,,,,,,
6.985934,50.850194,0,0,1412,96.565178,2020/09/13 16:05:25.565+00,,,,,,,,,,,,,,,,,,,,,
6.985992,50.850105,0,0,1413,96.477438,2020/09/13 16:05:27.509+00,,,,,,,,,,,,,,,,,,,,,
6.986058,50.850011,0,0,1414,96.382658,2020/09/13 16:05:29.509+00,,,,,,,,,,,,,,,,,,,,,
6.986124,50.849917,0,0,1415,96.287879,2020/09/13 16:05:31.517+00,,,,,,,,,,,,,,,,,,,,,
6.986176,50.849826,0,0,1416,96.198704,2020/09/13 16:05:33.513+00,,,,,,,,,,,,,,,,,,,,,
6.986259,50.849709,0,0,1417,96.080532,2020/09/13 16:05:36.520+00,,,,,,,,,,,,,,,,,,,,,
6.986346,50.849589,0,0,1418,95.95888,2020/09/13 16:05:39.502+00,,,,,,,,,,,,,,,,,,,,,
6.986408,50.849504,0,0,1419,95.872619,2020/09/13 16:05:41.504+00,,,,,,,,,,,,,,,,,,,,,
6.98647,50.84942,0,0,1420,95.787195,2020/09/13 16:05:43.506+00,,,,,,,,,,,,,,,,,,,,,
6.98653,50.849338,0,0,1421,95.703932,2020/09/13 16:05:45.491+00,,,,,,,,,,,,,,,,,,,,,
6.986597,50.849252,0,0,1422,95.615588,2020/09/13 16:05:47.511+00,,,,,,,,,,,,,,,,,,,,,
6.986655,50.849152,0,0,1423,95.517423,2020/09/13 16:05:49.557+00,,,,,,,,,,,,,,,,,,,,,
6.986745,50.849047,0,0,1424,95.407372,2020/09/13 16:05:52.500+00,,,,,,,,,,,,,,,,,,,,,
6.986841,50.84894,0,0,1425,95.294016,2020/09/13 16:05:55.502+00,,,,,,,,,,,,,,,,,,,,,
6.986929,50.84883,0,0,1426,95.180419,2020/09/13 16:05:58.527+00,,,,,,,,,,,,,,,,,,,,,
6.98711,50.848842,0,0,1427,95.0745,2020/09/13 16:06:01.512+00,,,,,,,,,,,,,,,,,,,,,
6.987282,50.848917,0,0,1428,94.952846,2020/09/13 16:06:04.499+00,,,,,,,,,,,,,,,,,,,,,
6.987398,50.84897,0,0,1429,94.825588,2020/09/13 16:06:06.503+00,,,,,,,,,,,,,,,,,,,,,
6.987521,50.84902,0,0,1430,94.642415,2020/09/13 16:06:08.513+00,,,,,,,,,,,,,,,,,,,,,
6.98765,50.849066,0,0,1431,94.45691,2020/09/13 16:06:10.517+00,,,,,,,,,,,,,,,,,,,,,
6.987811,50.849106,0,0,1432,94.240271,2020/09/13 16:06:12.509+00,,,,,,,,,,,,,,,,,,,,,
6.987998,50.849134,0,0,1433,93.99963,2020/09/13 16:06:14.526+00,,,,,,,,,,,,,,,,,,,,,
6.988149,50.849197,0,0,1434,93.773007,2020/09/13 16:06:16.524+00,,,,,,,,,,,,,,,,,,,,,
6.988298,50.84925,0,0,1435,93.55887,2020/09/13 16:06:18.528+00,,,,,,,,,,,,,,,,,,,,,
6.988448,50.849318,0,0,1436,93.327651,2020/09/13 16:06:20.505+00,,,,,,,,,,,,,,,,,,,,,
6.988593,50.849387,0,0,1437,93.100301,2020/09/13 16:06:22.541+00,,,,,,,,,,,,,,,,,,,,,
6.988739,50.849454,0,0,1438,92.874304,2020/09/13 16:06:24.509+00,,,,,,,,,,,,,,,,,,,,,
6.988883,50.849509,0,0,1439,92.663574,2020/09/13 16:06:26.502+00,,,,,,,,,,,,,,,,,,,,,
6.989039,50.849569,0,0,1440,92.434855,2020/09/13 16:06:28.501+00,,,,,,,,,,,,,,,,,,,,,
6.989207,50.849629,0,0,1441,92.193177,2020/09/13 16:06:30.516+00,,,,,,,,,,,,,,,,,,,,,
6.989404,50.849657,0,0,1442,91.940339,2020/09/13 16:06:32.513+00,,,,,,,,,,,,,,,,,,,,,
6.989596,50.849727,0,0,1443,91.662731,2020/09/13 16:06:34.520+00,,,,,,,,,,,,,,,,,,,,,
6.989781,50.849797,0,0,1444,91.392677,2020/09/13 16:06:36.511+00,,,,,,,,,,,,,,,,,,,,,
6.989948,50.849865,0,0,1445,91.336258,2020/09/13 16:06:38.517+00,,,,,,,,,,,,,,,,,,,,,
6.990116,50.849936,0,0,1446,91.330681,2020/09/13 16:06:40.524+00,,,,,,,,,,,,,,,,,,,,,
6.99027,50.849998,0,0,1447,91.325642,2020/09/13 16:06:42.515+00,,,,,,,,,,,,,,,,,,,,,
6.99043,50.850064,0,0,1448,91.32037,2020/09/13 16:06:44.568+00,,,,,,,,,,,,,,,,,,,,,
6.9906,50.850119,0,0,1449,91.3151,2020/09/13 16:06:46.514+00,,,,,,,,,,,,,,,,,,,,,
6.990769,50.850183,0,0,1450,91.309663,2020/09/13 16:06:48.517+00,,,,,,,,,,,,,,,,,,,,,
6.990937,50.850243,0,0,1451,91.304338,2020/09/13 16:06:50.504+00,,,,,,,,,,,,,,,,,,,,,
6.99112,50.8503,0,0,1452,91.298709,2020/09/13 16:06:52.523+00,,,,,,,,,,,,,,,,,,,,,
6.99128,50.850367,0,0,1453,91.293412,2020/09/13 16:06:54.514+00,,,,,,,,,,,,,,,,,,,,,
6.991442,50.850421,0,0,1454,91.288359,2020/09/13 16:06:56.513+00,,,,,,,,,,,,,,,,,,,,,
6.9916,50.85048,0,0,1455,91.283295,2020/09/13 16:06:58.513+00,,,,,,,,,,,,,,,,,,,,,
6.991744,50.850533,0,0,1456,91.278696,2020/09/13 16:07:00.562+00,,,,,,,,,,,,,,,,,,,,,
6.991901,50.850584,0,0,1457,91.273825,2020/09/13 16:07:02.520+00,,,,,,,,,,,,,,,,,,,,,
6.992045,50.850631,0,0,1458,91.269353,2020/09/13 16:07:04.510+00,,,,,,,,,,,,,,,,,,,,,
6.992208,50.850673,0,0,1459,91.264497,2020/09/13 16:07:06.518+00,,,,,,,,,,,,,,,,,,,,,
6.992363,50.850736,0,0,1460,91.248224,2020/09/13 16:07:08.512+00,,,,,,,,,,,,,,,,,,,,,
6.99252,50.850788,0,0,1461,91.222197,2020/09/13 16:07:10.514+00,,,,,,,,,,,,,,,,,,,,,
6.992662,50.850835,0,0,1462,91.198659,2020/09/13 16:07:12.520+00,,,,,,,,,,,,,,,,,,,,,
6.992809,50.850888,0,0,1463,91.173808,2020/09/13 16:07:14.515+00,,,,,,,,,,,,,,,,,,,,,
6.992969,50.850941,0,0,1464,91.147282,2020/09/13 16:07:16.519+00,,,,,,,,,,,,,,,,,,,,,
6.993122,50.851,0,0,1465,91.120963,2020/09/13 16:07:18.517+00,,,,,,,,,,,,,,,,,,,,,
6.993277,50.851053,0,0,1466,91.095085,2020/09/13 16:07:20.507+00,,,,,,,,,,,,,,,,,,,,,
6.993431,50.851097,0,0,1467,91.07027,2020/09/13 16:07:22.499+00,,,,,,,,,,,,,,,,,,,,,
6.993581,50.851149,0,0,1468,91.045148,2020/09/13 16:07:24.511+00,,,,,,,,,,,,,,,,,,,,,
6.993719,50.851201,0,0,1469,91.021555,2020/09/13 16:07:26.509+00,,,,,,,,,,,,,,,,,,,,,
6.993853,50.851259,0,0,1470,90.997704,2020/09/13 16:07:28.513+00,,,,,,,,,,,,,,,,,,,,,
6.994034,50.851328,0,0,1471,90.966664,2020/09/13 16:07:31.520+00,,,,,,,,,,,,,,,,,,,,,
6.994196,50.851375,0,0,1472,90.940491,2020/09/13 16:07:33.507+00,,,,,,,,,,,,,,,,,,,,,
6.994335,50.851432,0,0,1473,90.916159,2020/09/13 16:07:35.504+00,,,,,,,,,,,,,,,,,,,,,
6.994463,50.851483,0,0,1474,90.893939,2020/09/13 16:07:37.517+00,,,,,,,,,,,,,,,,,,,,,
6.994655,50.851531,0,0,1475,90.863623,2020/09/13 16:07:40.511+00,,,,,,,,,,,,,,,,,,,,,
6.994821,50.851589,0,0,1476,90.880028,2020/09/13 16:07:43.573+00,,,,,,,,,,,,,,,,,,,,,
6.994984,50.851647,0,0,1477,91.004653,2020/09/13 16:07:46.526+00,,,,,,,,,,,,,,,,,,,,,
6.995159,50.851712,0,0,1478,91.139891,2020/09/13 16:07:49.508+00,,,,,,,,,,,,,,,,,,,,,
6.995332,50.851778,0,0,1479,91.274525,2020/09/13 16:07:52.502+00,,,,,,,,,,,,,,,,,,,,,
6.995489,50.851851,0,0,1480,91.404398,2020/09/13 16:07:55.506+00,,,,,,,,,,,,,,,,,,,,,
6.995585,50.851924,0,0,1481,91.504498,2020/09/13 16:07:57.525+00,,,,,,,,,,,,,,,,,,,,,
6.995738,50.852003,0,0,1482,91.636148,2020/09/13 16:08:00.521+00,,,,,,,,,,,,,,,,,,,,,
6.99588,50.852065,0,0,1483,91.751145,2020/09/13 16:08:03.521+00,,,,,,,,,,,,,,,,,,,,,
6.996025,50.852126,0,0,1484,91.867201,2020/09/13 16:08:06.520+00,,,,,,,,,,,,,,,,,,,,,
6.996165,50.852195,0,0,1485,91.9855,2020/09/13 16:08:09.513+00,,,,,,,,,,,,,,,,,,,,,
6.996307,50.85224,0,0,1486,92.091327,2020/09/13 16:08:12.581+00,,,,,,,,,,,,,,,,,,,,,
6.996459,50.852294,0,0,1487,92.207497,2020/09/13 16:08:15.508+00,,,,,,,,,,,,,,,,,,,,,
6.99662,50.852346,0,0,1488,92.327951,2020/09/13 16:08:18.509+00,,,,,,,,,,,,,,,,,,,,,
6.996803,50.852421,0,0,1489,92.47327,2020/09/13 16:08:21.519+00,,,,,,,,,,,,,,,,,,,,,
6.996936,50.852474,0,0,1490,92.578027,2020/09/13 16:08:23.576+00,,,,,,,,,,,,,,,,,,,,,
6.997071,50.852523,0,0,1491,92.681746,2020/09/13 16:08:25.521+00,,,,,,,,,,,,,,,,,,,,,
6.99721,50.852576,0,0,1492,92.6571,2020/09/13 16:08:27.515+00,,,,,,,,,,,,,,,,,,,,,
6.997353,50.852622,0,0,1493,92.4715,2020/09/13 16:08:29.507+00,,,,,,,,,,,,,,,,,,,,,
6.997482,50.852671,0,0,1494,92.297399,2020/09/13 16:08:31.505+00,,,,,,,,,,,,,,,,,,,,,
6.99761,50.852722,0,0,1495,92.12236,2020/09/13 16:08:33.495+00,,,,,,,,,,,,,,,,,,,,,
6.997743,50.85276,0,0,1496,91.953537,2020/09/13 16:08:35.516+00,,,,,,,,,,,,,,,,,,,,,
6.997883,50.852817,0,0,1497,91.760888,2020/09/13 16:08:37.527+00,,,,,,,,,,,,,,,,,,,,,
6.998024,50.852867,0,0,1498,91.573869,2020/09/13 16:08:39.511+00,,,,,,,,,,,,,,,,,,,,,
6.998166,50.852908,0,0,1499,91.393297,2020/09/13 16:08:41.509+00,,,,,,,,,,,,,,,,,,,,,
6.998292,50.852964,0,0,1500,91.2151,2020/09/13 16:08:43.514+00,,,,,,,,,,,,,,,,,,,,,
6.998415,50.853012,0,0,1501,91.047878,2020/09/13 16:08:45.577+00,,,,,,,,,,,,,,,,,,,,,
6.998546,50.853054,0,0,1502,90.87797,2020/09/13 16:08:47.509+00,,,,,,,,,,,,,,,,,,,,,
6.998668,50.853119,0,0,1503,90.693358,2020/09/13 16:08:49.523+00,,,,,,,,,,,,,,,,,,,,,
6.998768,50.853185,0,0,1504,90.526058,2020/09/13 16:08:51.511+00,,,,,,,,,,,,,,,,,,,,,
6.998883,50.853254,0,0,1505,90.342588,2020/09/13 16:08:53.522+00,,,,,,,,,,,,,,,,,,,,,
6.999007,50.853314,0,0,1506,90.161917,2020/09/13 16:08:55.513+00,,,,,,,,,,,,,,,,,,,,,
6.999139,50.853356,0,0,1507,89.990978,2020/09/13 16:08:57.524+00,,,,,,,,,,,,,,,,,,,,,
6.999314,50.853423,0,0,1508,89.754298,2020/09/13 16:09:00.512+00,,,,,,,,,,,,,,,,,,,,,
6.999484,50.853505,0,0,1509,89.506892,2020/09/13 16:09:03.513+00,,,,,,,,,,,,,,,,,,,,,
6.9996,50.853559,0,0,1510,89.320991,2020/09/13 16:09:05.520+00,,,,,,,,,,,,,,,,,,,,,
6.999728,50.853627,0,0,1511,89.092575,2020/09/13 16:09:07.577+00,,,,,,,,,,,,,,,,,,,,,
6.999873,50.853686,0,0,1512,88.857034,2020/09/13 16:09:09.531+00,,,,,,,,,,,,,,,,,,,,,
7.000016,50.853739,0,0,1513,88.630623,2020/09/13 16:09:11.511+00,,,,,,,,,,,,,,,,,,,,,
7.000139,50.853802,0,0,1514,88.414359,2020/09/13 16:09:13.511+00,,,,,,,,,,,,,,,,,,,,,
